side,team,avg_rating,goals_per_min,minutes,avg_rating_bin
home,Denmark,1.875,1.794789746121306,6.128851596,1.5-2.0
home,Denmark,1.875,1.67191873837819,5.383036743,1.5-2.0
home,Denmark,1.875,0.0,3.161199207,1.5-2.0
home,Denmark,1.75,0.0,1.044828079,1.5-2.0
home,Denmark,1.75,0.0,1.332976515,1.5-2.0
home,Denmark,1.75,0.0,0.413053375,1.5-2.0
home,Denmark,1.875,1.6373338720617108,4.275242893,1.5-2.0
home,Denmark,2.0,0.0,1.506003728,1.5-2.0
home,Denmark,1.75,1.7400127531868326,2.873542157,1.5-2.0
home,Denmark,2.0,2.8993292085365945,2.069444195,1.5-2.0
home,Denmark,1.875,2.2564020462310572,3.545467446,1.5-2.0
home,Denmark,2.0,1.7363418715487364,2.879617247,1.5-2.0
home,Denmark,1.875,0.8152262251666129,6.133266872,1.5-2.0
home,Denmark,2.0,1.6875168215368213,2.370346742,1.5-2.0
home,Denmark,2.0,1.1967081980058305,1.67125119,1.5-2.0
home,Denmark,1.875,1.4142499116804466,3.535443035,1.5-2.0
home,Denmark,1.875,0.0,0.727321121,1.5-2.0
home,Denmark,2.0,0.6729979754316314,1.485888571,1.5-2.0
home,Denmark,1.75,1.3392085654097798,1.493419361,1.5-2.0
home,Denmark,1.875,0.46631199476852775,2.144486977,1.5-2.0
home,Denmark,1.875,2.6355453784302654,3.414852984,1.5-2.0
home,Denmark,2.0,2.9084118960906524,3.094472283,1.5-2.0
home,Denmark,1.75,1.4393798611996131,4.86320546,1.5-2.0
home,Denmark,1.75,2.7492244287442844,3.273650527,1.5-2.0
home,Denmark,1.75,1.3592267574097383,4.414274489,1.5-2.0
home,Denmark,1.875,1.8337787095867562,2.181288276,1.5-2.0
home,Denmark,2.0,1.4813724049222539,2.025149105,1.5-2.0
home,Denmark,1.875,0.0,0.373940252,1.5-2.0
home,Denmark,1.75,1.082709846567412,2.770825452,1.5-2.0
home,Denmark,1.75,2.1526381277710587,0.464546264,1.5-2.0
home,Denmark,1.75,2.448564886230699,3.675622423,1.5-2.0
home,Denmark,1.875,3.979764267737463,1.507626984,1.5-2.0
home,Denmark,1.75,1.4078420980521167,0.710306931,1.5-2.0
home,Denmark,1.75,2.416919187423987,2.482499221,1.5-2.0
home,Denmark,2.0,2.5360400707591046,5.520417505,1.5-2.0
home,Denmark,1.875,2.625,8.0,1.5-2.0
home,Denmark,1.875,1.579152371488521,0.633251115,1.5-2.0
home,Denmark,1.75,2.125862994082448,3.2927804,1.5-2.0
home,Denmark,1.75,2.108152982301327,3.32044214,1.5-2.0
home,Denmark,1.875,1.6963812285587097,1.768470406,1.5-2.0
home,Denmark,2.0,0.9186255120159091,1.088582874,1.5-2.0
home,Sweden,2.0,2.4646554799280076,2.028681104,1.5-2.0
home,Sweden,1.875,0.6884601475628543,1.452516901,1.5-2.0
home,Sweden,1.75,0.9728141904932065,5.139727657,1.5-2.0
home,Sweden,1.75,0.0,0.375561216,1.5-2.0
home,Sweden,1.875,1.5225114567705675,5.911285567,1.5-2.0
home,Sweden,2.0,1.5080422884856608,3.978668268,1.5-2.0
home,Sweden,2.0,1.6577502185841748,1.809681559,1.5-2.0
home,Sweden,1.875,1.4986316216647388,5.338203121,1.5-2.0
home,Sweden,1.75,1.8066001507905916,3.321155485,1.5-2.0
home,Sweden,1.75,0.9595299384116306,2.084353932,1.5-2.0
home,Sweden,1.75,1.785187687224906,0.56016519,1.5-2.0
home,Sweden,2.0,1.0651809117121118,3.755230643,1.5-2.0
home,Sweden,1.875,1.508778491667658,5.302302521,1.5-2.0
home,Sweden,1.75,0.639571767304169,1.56354619,1.5-2.0
home,Sweden,2.0,0.7123926695134356,4.211160682,1.5-2.0
home,Sweden,1.875,1.7483311200393798,1.143948064,1.5-2.0
home,Sweden,1.875,0.9220101003680188,1.084586817,1.5-2.0
home,Sweden,2.0,1.2857602625910036,3.888749828,1.5-2.0
home,Sweden,2.0,1.204721713518774,2.490201651,1.5-2.0
home,Sweden,1.75,1.054173568282819,3.794441561,1.5-2.0
home,Sweden,1.875,1.2491234879666213,2.401684084,1.5-2.0
home,Sweden,2.0,1.2689561105134892,2.36414796,1.5-2.0
home,Sweden,1.875,0.5529627641499115,1.808440034,1.5-2.0
home,Sweden,2.0,1.3509734749422109,1.480413966,1.5-2.0
home,Sweden,1.875,1.1393319155344181,4.388536766,1.5-2.0
home,Sweden,2.0,2.933352051639445,2.045441493,1.5-2.0
home,Sweden,1.75,0.8704910061493822,4.595107786,1.5-2.0
home,Sweden,2.0,1.0,8.0,1.5-2.0
home,Sweden,2.0,0.6451813611516084,4.649855344,1.5-2.0
home,Sweden,2.0,1.7334675084566324,1.153756843,1.5-2.0
home,Sweden,2.0,0.6574241426929004,1.521088039,1.5-2.0
home,Sweden,1.875,1.720175446834849,2.325344201,1.5-2.0
home,Sweden,2.0,31.23484231667701,0.032015529,1.5-2.0
home,Sweden,1.75,0.5723313369001373,5.241718925,1.5-2.0
home,Sweden,2.0,1.2007637481835598,3.33121316,1.5-2.0
home,Sweden,1.75,0.7636008387803194,5.238338929,1.5-2.0
home,Sweden,1.75,1.2291068532366372,4.067994566,1.5-2.0
home,Sweden,1.75,0.4592821207208444,4.354621941,1.5-2.0
home,Sweden,2.0,2.112293969283295,4.734189533,1.5-2.0
home,Sweden,1.75,1.200251688218063,1.666317173,1.5-2.0
home,Sweden,2.0,2.3769866525006105,3.365605773,1.5-2.0
home,Sweden,2.0,0.0,1.714499216,1.5-2.0
home,Sweden,1.75,3.1043041841213075,1.610666901,1.5-2.0
home,Sweden,2.0,1.3310747957908642,2.253817749,1.5-2.0
home,Sweden,2.0,0.0,1.513798909,1.5-2.0
home,Sweden,2.0,1.483755966015287,4.717756936,1.5-2.0
home,Sweden,2.0,1.8415281045479648,5.973300094,1.5-2.0
home,Sweden,1.875,1.4354847260883086,1.393257597,1.5-2.0
home,Sweden,1.875,0.8469127460660891,2.361518361,1.5-2.0
home,Sweden,2.0,2.0247033010412347,1.481698577,1.5-2.0
home,Sweden,2.0,0.4908408537138424,2.037320228,1.5-2.0
home,Sweden,1.875,1.665958156875323,1.800765516,1.5-2.0
home,Sweden,1.75,1.203259391446068,2.493227995,1.5-2.0
home,Sweden,1.875,1.1327714114014837,2.648371922,1.5-2.0
home,Sweden,1.875,2.4908506267817976,4.014692769,1.5-2.0
home,Sweden,2.0,0.8859932275439641,1.128676799,1.5-2.0
home,Sweden,2.0,1.3573188536738783,2.946986251,1.5-2.0
home,Sweden,1.875,1.879451229699983,3.724491431,1.5-2.0
home,Sweden,2.0,1.8187536581410766,5.498270728,1.5-2.0
home,Sweden,1.875,1.7097345139741171,4.679089025,1.5-2.0
home,Sweden,1.75,1.9123867522334965,4.706161026,1.5-2.0
home,Sweden,2.0,2.288183696548249,3.059194946,1.5-2.0
home,Sweden,1.75,1.7837736164670104,2.242437024,1.5-2.0
home,Sweden,1.875,0.8265078273638609,3.62972969,1.5-2.0
home,Sweden,1.875,2.179589346961611,4.1292182,1.5-2.0
home,Sweden,1.875,1.7085195379725104,1.170604114,1.5-2.0
home,Sweden,1.875,1.8511091858670592,3.781516538,1.5-2.0
home,Sweden,1.75,2.9237234980813387,3.078266466,1.5-2.0
home,Sweden,2.0,1.7121346638236838,2.920331038,1.5-2.0
home,Sweden,2.0,2.4014865956530516,4.580496106,1.5-2.0
home,Sweden,1.875,0.8284718899698994,2.414083114,1.5-2.0
home,Sweden,1.75,0.0,0.89218251,1.5-2.0
home,Sweden,2.0,0.8227898146154414,1.215377223,1.5-2.0
home,Sweden,1.75,2.6272805336909046,2.664351945,1.5-2.0
home,Sweden,1.75,0.6562355592084018,1.523843056,1.5-2.0
home,Sweden,1.75,1.2765344536444792,4.700225664,1.5-2.0
home,Sweden,1.875,1.6803885609520368,1.78530137,1.5-2.0
home,Sweden,1.875,0.3372386633980749,2.965259054,1.5-2.0
home,Sweden,2.0,0.0,0.235841641,1.5-2.0
home,Sweden,1.75,0.0,0.570428424,1.5-2.0
home,Sweden,1.75,2.4278409819171722,1.647554362,1.5-2.0
home,Sweden,1.875,2.0582958571790924,2.429194026,1.5-2.0
home,Sweden,2.0,3.19516376434046,1.251892014,1.5-2.0
home,Sweden,1.875,1.46670984464888,4.77258677,1.5-2.0
home,Sweden,1.75,0.5934562689309657,3.370088252,1.5-2.0
home,Sweden,1.75,3.071376463991172,0.651173838,1.5-2.0
home,Sweden,1.875,1.8544329512232822,0.539248399,1.5-2.0
home,Sweden,1.875,0.6805194674853232,4.408397031,1.5-2.0
home,Sweden,1.75,1.1492727682919441,2.610346371,1.5-2.0
home,Sweden,1.75,0.0,0.062462783,1.5-2.0
home,Sweden,1.875,1.0202458254973947,4.90077967,1.5-2.0
home,Sweden,1.75,0.0,1.168415563,1.5-2.0
home,Sweden,1.75,0.0,1.635741693,1.5-2.0
home,Sweden,1.875,1.274915763223853,2.353096641,1.5-2.0
home,Sweden,1.75,1.2718433806579938,4.717561998,1.5-2.0
home,Sweden,1.875,1.5941504583167956,1.881880085,1.5-2.0
home,Sweden,2.0,0.9635698915484021,4.15122975,1.5-2.0
home,Sweden,1.875,1.9329926354928768,7.242655633,1.5-2.0
home,Sweden,1.75,2.3964113524320307,1.669162515,1.5-2.0
home,Sweden,1.875,0.8773944553124079,2.279476452,1.5-2.0
home,Sweden,2.0,0.45066513412519743,2.218942457,1.5-2.0
home,Sweden,2.0,0.5876368592582656,1.701731238,1.5-2.0
home,Sweden,2.0,1.246470698458865,1.604530297,1.5-2.0
home,Sweden,2.0,1.0998340137655347,1.818456217,1.5-2.0
home,Sweden,2.0,1.065575889197306,1.876919345,1.5-2.0
home,Sweden,1.875,1.2447128864909804,2.410194377,1.5-2.0
home,Sweden,1.75,2.410789279853025,3.318415287,1.5-2.0
home,Sweden,1.875,1.5354170980852841,1.302577653,1.5-2.0
home,Sweden,2.0,1.5183475323206574,5.268885963,1.5-2.0
home,Sweden,2.0,0.5717065727335235,1.749149035,1.5-2.0
home,Sweden,2.0,2.125,8.0,1.5-2.0
home,Sweden,1.875,1.3694913187465982,0.73019813,1.5-2.0
home,Sweden,1.875,2.005830612611318,4.98546584,1.5-2.0
home,Sweden,2.0,2.086479847456109,5.751313637,1.5-2.0
home,Sweden,1.875,1.1622904712815885,2.58111038,1.5-2.0
home,Sweden,1.75,0.0,2.354625599,1.5-2.0
home,Sweden,1.875,2.828560812255356,3.181830124,1.5-2.0
home,Sweden,2.0,2.4394988152468295,1.229760794,1.5-2.0
home,Sweden,1.75,1.7981027421408158,3.336850481,1.5-2.0
home,Sweden,2.0,1.829820131288588,2.18600721,1.5-2.0
home,Sweden,1.875,2.299722763514783,1.304505068,1.5-2.0
home,Sweden,2.0,0.0,1.146930551,1.5-2.0
home,Sweden,1.75,1.7759284141035856,3.941600317,1.5-2.0
home,Brazil,1.875,1.1512063495750156,5.211923998,1.5-2.0
home,Brazil,1.875,2.151476358244936,1.859188452,1.5-2.0
home,Brazil,1.875,0.7780558420834086,3.855764378,1.5-2.0
home,Brazil,2.0,1.55742367244517,1.284172082,1.5-2.0
home,Brazil,1.875,3.106732280214509,4.828224207,1.5-2.0
home,Brazil,2.0,1.2730187336530454,3.927671972,1.5-2.0
home,Brazil,1.75,1.494115719579234,1.338584404,1.5-2.0
home,Brazil,1.875,0.0,0.809077425,1.5-2.0
home,Brazil,2.0,2.7045218542526017,2.218506754,1.5-2.0
home,Brazil,2.0,0.5992510726087084,3.337499241,1.5-2.0
home,Brazil,1.875,1.4059670382043645,2.845016911,1.5-2.0
home,Brazil,1.75,0.0,0.484370177,1.5-2.0
home,Brazil,1.875,1.1102909656983673,1.801329617,1.5-2.0
home,Brazil,1.75,1.8371563369289445,2.721597449,1.5-2.0
home,Brazil,2.0,1.6469651737956994,1.214354761,1.5-2.0
home,Brazil,2.0,1.4827267474535297,3.372165511,1.5-2.0
home,Brazil,1.75,1.2685690843282502,3.15315898,1.5-2.0
home,Brazil,1.75,0.9667112451056679,3.103305165,1.5-2.0
home,Brazil,1.875,2.6393330244131272,3.788836008,1.5-2.0
home,Brazil,2.0,1.962077827960616,2.038655115,1.5-2.0
home,Brazil,1.75,2.3796864500860564,1.260670287,1.5-2.0
home,Brazil,1.875,0.9919425508456783,2.016245798,1.5-2.0
home,Brazil,2.0,3.0336366982671756,0.659274725,1.5-2.0
home,Brazil,1.875,0.0,1.193406544,1.5-2.0
home,Brazil,2.0,0.6686952122152018,2.990899237,1.5-2.0
home,Brazil,1.875,0.7737215868049595,1.292454569,1.5-2.0
home,Brazil,1.75,1.4995958574168302,0.666846334,1.5-2.0
home,Brazil,2.0,0.0,0.726799899,1.5-2.0
home,Brazil,1.875,0.9818093752737029,3.055582963,1.5-2.0
home,Brazil,1.875,1.4808188697826785,7.428322413,1.5-2.0
home,Brazil,1.75,0.9036504563259194,3.319867742,1.5-2.0
home,Brazil,2.0,1.8252366073949537,2.191496699,1.5-2.0
home,Brazil,1.75,1.9176692417477164,3.650264523,1.5-2.0
home,Brazil,1.875,1.212499944562229,3.298969223,1.5-2.0
home,Brazil,2.0,0.9098780820073712,5.495241724,1.5-2.0
home,Brazil,2.0,1.966151458903735,3.560254714,1.5-2.0
home,Brazil,1.75,1.0,3.0,1.5-2.0
home,Brazil,2.0,0.5982596077014866,3.343030307,1.5-2.0
home,Brazil,1.875,1.4215124490525275,2.813904305,1.5-2.0
home,Brazil,2.0,1.1029757385397598,2.719914768,1.5-2.0
home,Brazil,2.0,4.216372902672949,0.948682693,1.5-2.0
home,Brazil,2.0,0.6496597747676206,1.539267227,1.5-2.0
home,Brazil,2.0,1.303206393927004,3.069352651,1.5-2.0
home,Brazil,1.75,1.2978905688291213,1.540961964,1.5-2.0
home,Brazil,2.0,1.4477950139487414,5.525644116,1.5-2.0
home,Brazil,1.875,1.1383645350499478,4.392266138,1.5-2.0
home,Brazil,1.875,1.6854612506913298,1.186618796,1.5-2.0
home,Brazil,1.875,1.098572018634862,3.641090372,1.5-2.0
home,Brazil,2.0,1.563395701153666,1.279266662,1.5-2.0
home,Brazil,2.0,1.4061370483065432,3.555841165,1.5-2.0
home,Brazil,1.875,1.6846620233042364,1.780772617,1.5-2.0
home,Brazil,1.875,1.5243445048534339,2.624078735,1.5-2.0
home,Brazil,1.875,1.4196080386256325,2.81767917,1.5-2.0
home,Brazil,2.0,0.9860588971697403,1.014138205,1.5-2.0
home,Brazil,1.875,2.2323747657154174,3.135674219,1.5-2.0
home,Brazil,1.75,2.699373234350793,4.445476397,1.5-2.0
home,Brazil,2.0,1.4086517812408754,7.808885167,1.5-2.0
home,Brazil,2.0,0.830314047486,4.817454326,1.5-2.0
home,Brazil,1.875,4.145123580737731,1.929978647,1.5-2.0
home,Brazil,1.75,1.875,8.0,1.5-2.0
home,Brazil,1.875,2.609539465016388,4.215303178,1.5-2.0
home,Brazil,1.875,1.2235895159097283,4.086337726,1.5-2.0
home,Brazil,1.75,1.4586141379276332,2.056746827,1.5-2.0
home,Brazil,1.75,0.9470636694220848,3.167685655,1.5-2.0
home,Brazil,1.875,0.0,0.451503712,1.5-2.0
home,Brazil,2.0,1.6748325805763253,5.373671437,1.5-2.0
home,Brazil,1.875,2.0083064559169954,0.99586395,1.5-2.0
home,Brazil,2.0,1.1608275041746594,1.722908867,1.5-2.0
home,Brazil,2.0,3.5347393821218533,0.848718866,1.5-2.0
home,Brazil,2.0,2.6254200206020912,1.142674306,1.5-2.0
home,Brazil,2.0,3.0760822223187336,3.575977235,1.5-2.0
home,Brazil,2.0,1.833566913103163,2.181540238,1.5-2.0
home,Brazil,1.875,2.3467337202781433,2.982869313,1.5-2.0
home,Brazil,2.0,2.267187086123669,3.528601609,1.5-2.0
home,Brazil,1.75,0.0,0.612332603,1.5-2.0
home,Brazil,1.75,1.7516663320674513,2.854424903,1.5-2.0
home,Brazil,1.875,2.738442666691541,2.556197391,1.5-2.0
home,Brazil,1.875,1.3855488655498602,2.886942568,1.5-2.0
home,Brazil,2.0,2.4696022609441832,2.024617518,1.5-2.0
home,Brazil,1.75,2.458826479731623,2.033490383,1.5-2.0
home,Brazil,2.0,1.4677188858820107,4.087976286,1.5-2.0
home,Brazil,1.875,1.4627650622812745,0.683636782,1.5-2.0
home,Brazil,1.875,0.7485787881745921,1.335864729,1.5-2.0
home,Brazil,1.875,2.3925589407194114,3.34370028,1.5-2.0
home,Brazil,1.75,2.6314534009397352,4.940235687,1.5-2.0
home,Brazil,1.875,1.6587163926906676,4.823006534,1.5-2.0
home,Brazil,2.0,4.5656845332875315,0.876100828,1.5-2.0
home,Brazil,2.0,2.703745884418849,7.767002114,1.5-2.0
home,Brazil,2.0,2.1862602945506002,7.318433235,1.5-2.0
home,Brazil,2.0,0.6267012612614816,1.595656594,1.5-2.0
home,Brazil,2.0,2.3259381063555287,1.719736217,1.5-2.0
home,Brazil,1.875,2.952395251252925,1.016124111,1.5-2.0
home,Brazil,2.0,1.2827641919557071,2.33869952,1.5-2.0
home,Brazil,1.75,1.4154264460703223,2.826003436,1.5-2.0
home,Brazil,1.875,1.7782709776768943,2.249375967,1.5-2.0
home,Brazil,1.875,2.801126101868276,3.212993515,1.5-2.0
home,Brazil,1.875,2.097655610165875,0.953445356,1.5-2.0
home,Brazil,2.0,2.8341253542259914,2.117055264,1.5-2.0
home,Brazil,1.875,1.4617965526458234,4.104538343,1.5-2.0
home,Brazil,1.75,0.5056087090671381,1.977814033,1.5-2.0
home,Brazil,2.0,1.0509046257166053,5.709366819,1.5-2.0
home,Brazil,1.875,2.5657037219368535,3.118052927,1.5-2.0
home,Brazil,1.75,1.5225462639841993,0.656794492,1.5-2.0
home,Brazil,1.875,2.3890817365547408,7.534275502,1.5-2.0
home,Brazil,1.75,2.4270077564598735,2.884209983,1.5-2.0
home,Brazil,2.0,1.1245829893051225,1.778437002,1.5-2.0
home,Brazil,1.75,3.4756919250151332,4.315687444,1.5-2.0
home,Brazil,2.0,1.4814944762731046,6.749940793,1.5-2.0
home,Brazil,1.875,2.7270069234288035,1.100107218,1.5-2.0
home,Brazil,1.75,1.9065887403174606,5.76946657,1.5-2.0
home,Brazil,2.0,2.1414703633607513,1.867875488,1.5-2.0
home,Brazil,2.0,3.555682291985497,3.656119679,1.5-2.0
home,Brazil,1.875,1.0461046818732007,2.867781831,1.5-2.0
home,Brazil,2.0,1.9430192871134644,3.087977582,1.5-2.0
home,Brazil,2.0,2.879559096654463,3.125478484,1.5-2.0
home,Brazil,1.75,2.5,8.0,1.5-2.0
home,Brazil,2.0,3.0049583405246576,2.995049841,1.5-2.0
home,Brazil,1.75,0.9916453794147195,3.025275025,1.5-2.0
home,Brazil,2.0,0.6803873678521972,1.469750979,1.5-2.0
home,Brazil,1.875,2.2898121471408355,2.183585237,1.5-2.0
home,Brazil,1.875,3.1466700526850304,1.588981341,1.5-2.0
home,Columbia,1.875,1.9255061416251973,2.077375872,1.5-2.0
home,Columbia,1.75,0.0,1.209476636,1.5-2.0
home,Columbia,1.875,1.0621984287047883,3.765774729,1.5-2.0
home,Columbia,2.0,1.907571701299602,3.669586834,1.5-2.0
home,Columbia,2.0,1.4193002486220534,5.636580426,1.5-2.0
home,Columbia,1.75,0.9746780300838164,5.129899152,1.5-2.0
home,Columbia,1.875,1.272948905051073,3.142309942,1.5-2.0
home,Columbia,1.75,1.8169085524532436,2.751927164,1.5-2.0
home,Columbia,2.0,1.447981575671605,3.453082611,1.5-2.0
home,Columbia,2.0,0.0,1.163986633,1.5-2.0
home,Columbia,2.0,1.347900701511847,3.709472066,1.5-2.0
home,Columbia,2.0,1.9046627084164134,6.300328109,1.5-2.0
home,Columbia,1.75,0.45911720046661036,2.178093086,1.5-2.0
home,Columbia,1.875,1.3300360604430845,3.007437256,1.5-2.0
home,Columbia,1.75,0.8573867230360712,2.332669665,1.5-2.0
home,Columbia,2.0,0.0,1.161119287,1.5-2.0
home,Columbia,1.875,2.376196190194095,3.366725371,1.5-2.0
home,Columbia,1.75,0.5574607196843311,3.587696728,1.5-2.0
home,Columbia,2.0,1.5334668035236718,1.956351447,1.5-2.0
home,Columbia,1.75,1.3151271104918216,2.281148321,1.5-2.0
home,Columbia,2.0,0.7637535815088121,1.309322829,1.5-2.0
home,Columbia,1.875,0.0,0.809635837,1.5-2.0
home,Columbia,1.75,1.0773718863487483,6.497292243,1.5-2.0
home,Columbia,2.0,0.7531920559896884,1.327682617,1.5-2.0
home,Columbia,2.0,1.890443772450217,3.173857952,1.5-2.0
home,Columbia,2.0,1.3301796644608364,4.510668867,1.5-2.0
home,Columbia,1.875,1.360016792072931,3.676425195,1.5-2.0
home,Columbia,1.875,0.7197372300119049,2.778791921,1.5-2.0
home,Columbia,1.875,0.6251306773167863,1.599665536,1.5-2.0
home,Columbia,1.875,1.8264127131109722,2.737606875,1.5-2.0
home,Columbia,1.875,0.5622297845470388,3.557264405,1.5-2.0
home,Columbia,1.75,1.8685089264059727,2.140744389,1.5-2.0
home,Columbia,2.0,1.754498699661915,3.419780249,1.5-2.0
home,Columbia,2.0,1.5624543120456036,1.920056143,1.5-2.0
home,Columbia,1.875,2.771821877490181,1.443094173,1.5-2.0
home,Columbia,1.875,1.5338821898194823,3.259702755,1.5-2.0
home,Columbia,1.75,1.5766644264807539,5.074002981,1.5-2.0
home,Columbia,2.0,2.099351553831577,4.287038054,1.5-2.0
home,Columbia,2.0,0.9782083977224746,1.022277055,1.5-2.0
home,Columbia,1.75,0.7213753708194025,2.77248168,1.5-2.0
home,Columbia,1.875,0.0,1.23130035,1.5-2.0
home,Columbia,1.875,0.9055046908958558,4.417426039,1.5-2.0
home,Columbia,2.0,1.5003794834808595,1.3329961,1.5-2.0
home,Columbia,2.0,2.1979900909320533,1.819844419,1.5-2.0
home,Columbia,2.0,1.6049890526164392,2.492228837,1.5-2.0
home,Columbia,2.0,0.5055396026158534,3.956168794,1.5-2.0
home,Columbia,2.0,1.7366447267239373,6.334053149,1.5-2.0
home,Columbia,1.875,2.554653134696262,0.782885149,1.5-2.0
home,Columbia,1.75,0.7107776106338684,4.220729459,1.5-2.0
home,Columbia,2.0,0.7458353909191486,1.340778424,1.5-2.0
home,Columbia,1.875,2.164317764745725,3.696314899,1.5-2.0
home,Columbia,2.0,1.0162732620954469,1.967974633,1.5-2.0
home,Columbia,2.0,2.4998937959181644,3.200135947,1.5-2.0
home,Columbia,1.875,1.1953103385427268,1.67320564,1.5-2.0
home,Columbia,1.75,0.5868998504599136,1.703868214,1.5-2.0
home,Columbia,2.0,0.0,0.631656853,1.5-2.0
home,Columbia,2.0,2.112006552937938,2.367416897,1.5-2.0
home,Columbia,1.875,1.3478882416728302,2.967605085,1.5-2.0
home,Columbia,1.875,1.4262824476392388,2.103370202,1.5-2.0
home,Columbia,1.75,3.044926665849158,4.926227015,1.5-2.0
home,Columbia,1.75,0.0,1.633509115,1.5-2.0
home,Columbia,2.0,0.8891301826185238,4.498778782,1.5-2.0
home,Columbia,1.875,1.3161028013952243,2.279457195,1.5-2.0
home,Columbia,1.75,2.5233080042077773,2.377831002,1.5-2.0
home,Columbia,2.0,1.3983290432178788,1.430278524,1.5-2.0
home,Columbia,2.0,2.6556084258698043,2.635930784,1.5-2.0
home,Columbia,1.75,0.36026435503783,2.775739498,1.5-2.0
home,Columbia,1.875,0.9980757593407411,2.003855901,1.5-2.0
home,Columbia,1.75,1.6603355029988895,0.60228791,1.5-2.0
home,Columbia,1.875,1.341904413791327,2.235628685,1.5-2.0
home,Columbia,1.875,2.1392207258576867,2.804759662,1.5-2.0
home,Columbia,2.0,1.9952149939966255,2.505995602,1.5-2.0
home,Columbia,1.75,1.7465856603863623,4.007819461,1.5-2.0
home,Columbia,1.875,1.928249362997038,2.074420496,1.5-2.0
home,Columbia,1.75,1.5649448365380172,3.195000797,1.5-2.0
home,Columbia,2.0,2.5035973321630527,6.390804062,1.5-2.0
home,Columbia,1.875,1.5295861083026354,5.230173023,1.5-2.0
home,Columbia,1.75,3.0476342160009167,2.953110302,1.5-2.0
home,Columbia,2.0,0.743696596098746,4.033903094,1.5-2.0
home,Columbia,2.0,1.0062530886341092,1.987571539,1.5-2.0
home,Columbia,1.75,1.5021427600808297,3.994294124,1.5-2.0
home,Columbia,1.875,2.1888061779527157,0.913740111,1.5-2.0
home,Columbia,1.875,1.5229505501933427,4.596340964,1.5-2.0
home,Columbia,1.75,2.562096269727124,1.170916189,1.5-2.0
home,Columbia,2.0,1.6275628036838512,3.072078072,1.5-2.0
home,Columbia,2.0,0.0,1.301925225,1.5-2.0
home,Columbia,1.75,0.0,2.451891924,1.5-2.0
home,Columbia,1.75,1.6056628688258012,4.982365947,1.5-2.0
home,Columbia,1.875,2.9602086112055255,1.689070149,1.5-2.0
home,Columbia,1.875,0.5537397009496186,1.805902662,1.5-2.0
home,Columbia,1.75,1.0135547182794,1.97325311,1.5-2.0
home,Columbia,2.0,1.9761531454107009,3.036201933,1.5-2.0
home,Columbia,1.75,0.5418950238488759,1.845375868,1.5-2.0
home,Columbia,1.75,0.8058881791073971,2.481733883,1.5-2.0
home,Columbia,1.75,0.9941433089034478,3.017673582,1.5-2.0
home,Columbia,1.875,1.349073622239755,2.223748171,1.5-2.0
home,Columbia,1.75,2.7734816046953537,0.721115293,1.5-2.0
home,Columbia,1.75,1.7085321560983342,1.755893203,1.5-2.0
home,Columbia,2.0,2.0347484026994955,6.388996292,1.5-2.0
home,Columbia,2.0,2.89658485657399,1.380936585,1.5-2.0
home,Columbia,1.75,0.4769560984600169,6.289887077,1.5-2.0
home,Columbia,1.875,1.1297073442062062,0.885185004,1.5-2.0
home,Columbia,2.0,3.0,3.0,1.5-2.0
home,Columbia,2.0,2.087587103953092,3.353153498,1.5-2.0
home,Columbia,1.75,2.022463802759428,0.988892853,1.5-2.0
home,Columbia,1.875,3.4141193928988995,1.757407785,1.5-2.0
home,Columbia,1.875,1.3074508696107678,3.824235477,1.5-2.0
home,Columbia,1.75,1.654535702584173,4.835193334,1.5-2.0
home,Columbia,1.75,5.0660605086991115,0.592176109,1.5-2.0
home,Columbia,2.0,1.5987305158835108,1.876488858,1.5-2.0
home,Columbia,2.0,1.8116334882457592,3.863916209,1.5-2.0
home,Columbia,2.0,0.4888831375916098,4.090957217,1.5-2.0
home,Columbia,2.0,3.0466217241013305,1.641162065,1.5-2.0
home,Columbia,1.75,2.0571287642826688,1.458343324,1.5-2.0
home,Columbia,2.0,2.6895650714274386,3.71807327,1.5-2.0
home,Columbia,2.0,2.357460699199646,3.817667036,1.5-2.0
home,Columbia,1.875,1.4622318410513486,2.735544315,1.5-2.0
home,Columbia,1.75,2.477086072400501,2.422200854,1.5-2.0
home,Columbia,1.75,1.786706031993355,1.679067483,1.5-2.0
home,Columbia,2.0,1.4075555164287445,4.262709307,1.5-2.0
home,Columbia,1.875,2.0574831781224674,2.430153526,1.5-2.0
home,Columbia,1.75,2.998842629674346,4.001543756,1.5-2.0
home,Columbia,2.0,1.0300021890739524,0.970871723,1.5-2.0
home,Columbia,2.0,1.6223421169098666,1.2327856,1.5-2.0
home,Columbia,2.0,1.6123907101900428,4.961576589,1.5-2.0
home,Columbia,1.875,1.227162614696452,2.444663783,1.5-2.0
home,Columbia,2.0,3.841661949674038,1.041216029,1.5-2.0
home,Poland,2.0,1.4431103572264121,1.385895396,1.5-2.0
home,Poland,2.0,0.8661888827978727,2.308965215,1.5-2.0
home,Poland,1.875,1.3987419261923442,3.57464083,1.5-2.0
home,Poland,2.0,2.255498973429152,4.433608757,1.5-2.0
home,Poland,2.0,2.7700365605075965,1.444024262,1.5-2.0
home,Poland,2.0,3.9682041413097053,1.008012657,1.5-2.0
home,Poland,2.0,0.3372060008278893,2.965546276,1.5-2.0
home,Poland,2.0,2.2418858553703456,0.892106079,1.5-2.0
